Date,Open,High,Low,Close,Adj Close,Volume
2024-06-20,502.000000,503.670013,496.769989,501.700012,501.700012,11801182
2024-06-21,503.450012,503.450012,492.390015,494.779999,494.779999,23130732
2024-06-24,499.200012,507.799988,494.290009,498.910004,498.910004,13525278
2024-06-25,497.049988,510.709991,495.500000,510.600006,510.600006,12109769
2024-06-26,506.644989,513.809998,504.676514,513.119995,513.119995,8882337
2024-06-27,514.250000,522.879883,513.900024,519.559998,519.559998,10121199
2024-06-28,517.150024,521.880005,503.839996,504.220001,504.220001,15855137
2024-07-01,504.950012,506.579987,493.170013,504.679993,504.679993,10328150
2024-07-02,500.760010,510.500000,499.450012,509.500000,509.500000,7739479
2024-07-03,506.369995,511.279999,506.019989,509.959991,509.959991,6005615
2024-07-05,511.600006,540.869995,511.600006,539.909973,539.909973,21354093
2024-07-08,542.349976,542.809998,526.650024,529.320007,529.320007,14917495
2024-07-09,533.750000,537.479980,528.190125,530.000000,530.000000,8769088
2024-07-10,530.789978,538.880005,528.359985,534.690002,534.690002,10983276
2024-07-11,530.890015,535.460022,508.373291,512.700012,512.700012,16458253
2024-07-12,497.755005,508.089996,494.230011,498.869995,498.869995,19584366
2024-07-15,498.630005,506.679901,493.369995,496.160004,496.160004,12539163
2024-07-16,501.500000,503.949890,485.790009,489.790009,489.790009,13952256
2024-07-17,478.459991,478.950012,459.119995,461.989990,461.989990,27713165
