Date,Open,High,Low,Close,Adj Close,Volume
2024-01-09,148.330002,151.710007,148.210007,151.369995,151.369995,43812567
2024-01-10,152.059998,154.419998,151.880997,153.729996,153.729996,44421830
2024-01-11,155.039993,157.169998,153.119995,155.179993,155.179993,49072691
2024-01-12,155.389999,156.199997,154.009995,154.619995,154.619995,40484155
2024-01-16,153.529999,154.990005,152.149994,153.160004,153.160004,41384636
2024-01-17,151.490005,152.149994,149.910004,151.710007,151.710007,34953363
2024-01-18,152.770004,153.774994,151.820007,153.500000,153.500000,37850245
2024-01-19,153.830002,155.759995,152.740005,155.339996,155.339996,51651628
2024-01-22,156.889999,157.050003,153.899994,154.779999,154.779999,43687468
2024-01-23,154.850006,156.210007,153.929993,156.020004,156.020004,37986039
2024-01-24,157.800003,158.509995,156.479996,156.869995,156.869995,48547315
2024-01-25,156.949997,158.505005,154.550095,157.750000,157.750000,43638592
2024-01-26,158.419998,160.720001,157.910004,159.119995,159.119995,51047353
2024-01-29,159.339996,161.289993,158.899994,161.259995,161.259995,45270385
2024-01-30,160.699997,161.729996,158.490005,159.000000,159.000000,45207430
2024-01-31,157.000000,159.009995,154.809998,155.199997,155.199997,50284371
2024-02-01,155.869995,159.759995,155.619995,159.279999,159.279999,76542419
2024-02-02,169.190002,172.500000,167.330002,171.809998,171.809998,117218313
2024-02-05,170.199997,170.550003,167.699997,170.309998,170.309998,55081297
2024-02-06,169.389999,170.710007,167.649994,169.149994,169.149994,42505518
2024-02-07,169.479996,170.880005,168.940002,170.529999,170.529999,47174060
2024-02-08,169.649994,171.429993,168.880005,169.839996,169.839996,42316454
2024-02-09,170.899994,175.000000,170.580307,174.449997,174.449997,56985986
2024-02-12,174.800003,175.389999,171.539993,172.339996,172.339996,51050440
2024-02-13,167.729996,170.949997,165.750000,168.639999,168.639999,56345122
2024-02-14,169.210007,171.210007,168.279999,170.979996,170.979996,42815544
2024-02-15,170.580002,171.169998,167.589996,169.800003,169.800003,49855196
2024-02-16,168.740005,170.419998,167.169998,169.509995,169.509995,48107744
2024-02-20,167.830002,168.710007,165.740005,167.080002,167.080002,41980326
2024-02-21,168.940002,170.229996,167.139999,168.589996,168.589996,44575623
2024-02-22,173.100006,174.800003,171.770004,174.580002,174.580002,55392354
2024-02-23,174.279999,175.750000,173.699997,174.990005,174.990005,59715243
2024-02-26,175.699997,176.369995,174.259995,174.729996,174.729996,44368614
2024-02-27,174.074997,174.619995,172.860001,173.539993,173.539993,31141732
2024-02-28,172.440002,174.050003,172.270004,173.160004,173.160004,28180482
2024-02-29,173.009995,177.220001,172.850006,176.759995,176.759995,53805359
2024-03-01,176.750000,178.725006,176.070007,178.220001,178.220001,31981152
2024-03-04,177.529999,180.139999,177.490005,177.580002,177.580002,37381520
2024-03-05,176.929993,176.929993,173.302994,174.119995,174.119995,37228343
2024-03-06,175.539993,176.460007,173.259995,173.509995,173.509995,32090926
2024-03-07,174.830002,177.990005,173.720001,176.820007,176.820007,34063283
2024-03-08,176.440002,178.785004,174.330002,175.350006,175.350006,37893242
2024-03-11,174.309998,174.470001,171.470001,171.960007,171.960007,28484777
2024-03-12,173.500000,176.759995,171.979996,175.389999,175.389999,36610604
2024-03-13,175.899994,177.619995,175.550003,176.554993,176.554993,30772600
2024-03-14,177.690002,179.529999,176.464996,178.750000,178.750000,43705840
2024-03-15,176.639999,177.929993,173.899994,174.419998,174.419998,72147390
2024-03-18,175.800003,176.690002,174.279999,174.479996,174.479996,31250688
2024-03-19,174.214996,176.089996,173.520004,175.899994,175.899994,26880893
2024-03-20,176.139999,178.529999,174.639999,178.149994,178.149994,29947150
2024-03-21,179.988007,181.414993,178.149994,178.149994,178.149994,32824320
2024-03-22,177.751999,179.255005,176.750000,178.869995,178.869995,27995378
2024-03-25,178.009995,180.990005,177.240005,179.710007,179.710007,29815464
2024-03-26,180.149994,180.449997,177.949997,178.300003,178.300003,29658982
2024-03-27,179.880005,180.000000,177.309906,179.830002,179.830002,33272551
2024-03-28,180.169998,181.699997,179.259995,180.380005,180.380005,38051588
2024-04-01,180.789993,183.000000,179.949997,180.970001,180.970001,29174521
2024-04-02,179.070007,180.789993,178.376205,180.690002,180.690002,32611546
2024-04-03,179.899994,182.869995,179.800003,182.410004,182.410004,31046638
2024-04-04,184.000000,185.100006,180.000000,180.000000,180.000000,41624261
2024-04-05,182.380005,186.270004,181.970001,185.070007,185.070007,42373992
2024-04-08,186.899994,187.289993,184.809998,185.190002,185.190002,39221282
2024-04-09,187.240005,187.339996,184.199997,185.669998,185.669998,36546946
2024-04-10,182.764999,186.269897,182.669998,185.949997,185.949997,35879151
2024-04-11,186.740005,189.770004,185.509995,189.050003,189.050003,40020742
2024-04-12,187.720001,188.380005,185.080002,186.130005,186.130005,38608849
2024-04-15,187.425003,188.690002,183.000000,183.619995,183.619995,48052395
2024-04-16,183.270004,184.830002,182.259995,183.320007,183.320007,32891265
2024-04-17,184.309998,184.570007,179.820007,181.279999,181.279999,31359673
2024-04-18,181.470001,182.389999,178.649994,179.220001,179.220001,30723793
2024-04-19,178.740005,179.000000,173.440002,174.630005,174.630005,56000729
2024-04-22,176.940002,178.869995,174.559998,177.229996,177.229996,37924890
2024-04-23,178.080002,179.929993,175.975006,179.539993,179.539993,37046519
2024-04-24,179.940002,180.322998,176.179993,176.589996,176.589996,34185109
2024-04-25,169.679993,173.919998,166.320007,173.669998,173.669998,49249390
2024-04-26,177.794998,180.820007,176.130005,179.619995,179.619995,43919765
2024-04-29,182.750000,183.529999,179.389999,180.960007,180.960007,54063937
2024-04-30,181.089996,182.990005,174.800003,175.000000,175.000000,94639786
2024-05-01,181.634995,185.149994,176.559998,179.000000,179.000000,94645148
2024-05-02,180.850006,185.100006,179.910004,184.720001,184.720001,54303510
2024-05-03,186.990005,187.869995,185.419998,186.210007,186.210007,39172004
2024-05-06,186.279999,188.744995,184.800003,188.699997,188.699997,34725295
2024-05-07,188.919998,189.940002,187.304993,188.759995,188.759995,34048902
2024-05-08,187.440002,188.429993,186.384995,188.000000,188.000000,26136350
2024-05-09,188.880005,191.699997,187.440002,189.500000,189.500000,43368377
2024-05-10,189.160004,189.891998,186.929993,187.479996,187.479996,34141771
2024-05-13,188.000000,188.309998,185.360001,186.570007,186.570007,24898613
2024-05-14,183.820007,187.720001,183.449997,187.070007,187.070007,38698155
2024-05-15,185.970001,186.719299,182.729996,185.990005,185.990005,75459927
2024-05-16,185.600006,187.309998,183.460007,183.630005,183.630005,38834450
2024-05-17,183.759995,185.300003,183.350006,184.699997,184.699997,33175655
2024-05-20,184.339996,186.664993,183.279999,183.539993,183.539993,30511768
2024-05-21,182.300003,183.259995,180.750000,183.149994,183.149994,50839129
2024-05-22,183.880005,185.220001,181.971497,183.130005,183.130005,28148784
2024-05-23,183.660004,184.759995,180.080002,181.050003,181.050003,33670173
2024-05-24,181.649994,182.434998,180.300003,180.750000,180.750000,27471640
2024-05-28,179.929993,182.240005,179.490005,182.149994,182.149994,29926963
2024-05-29,181.699997,184.080002,181.550003,182.020004,182.020004,32009294
2024-05-30,181.309998,181.339996,178.354996,179.320007,179.320007,29249229
2024-05-31,178.300003,179.210007,173.869995,176.440002,176.440002,58903939
2024-06-03,177.699997,178.699997,175.919998,178.339996,178.339996,30786640
2024-06-04,177.639999,179.820007,176.440002,179.339996,179.339996,27198388
2024-06-05,180.100006,181.500000,178.750000,181.279999,181.279999,32116394
2024-06-06,181.744995,185.000000,181.490005,185.000000,185.000000,31371151
2024-06-07,184.899994,186.288803,183.360001,184.300003,184.300003,28021473
2024-06-10,184.070007,187.229996,183.789993,187.059998,187.059998,34494498
2024-06-11,187.059998,187.770004,184.537292,187.229996,187.229996,27265108
2024-06-12,188.014999,188.350006,185.429993,186.889999,186.889999,33984216
2024-06-13,186.089996,187.669998,182.666000,183.830002,183.830002,39721545
2024-06-14,183.080002,183.720001,182.229996,183.660004,183.660004,25456410
2024-06-17,182.520004,185.000000,181.220001,184.059998,184.059998,35601907
2024-06-18,183.735001,184.289993,181.429993,182.809998,182.809998,36659157
2024-06-20,182.910004,186.509995,182.720001,186.100006,186.100006,44726779
2024-06-21,187.800003,189.274994,185.860001,189.080002,189.080002,72931754
2024-06-24,189.330002,191.000000,185.330002,185.570007,185.570007,50610379
2024-06-25,186.809998,188.839996,185.419998,186.339996,186.339996,45898475
2024-06-26,186.919998,194.800003,186.259995,193.610001,193.610001,65103893
2024-06-27,195.005005,199.839996,194.199997,197.850006,197.850006,74397491
2024-06-28,197.729996,198.850006,192.500000,193.250000,193.250000,76930192
2024-07-01,193.490005,198.295700,192.820007,197.199997,197.199997,41192011
2024-07-02,197.279999,200.429993,195.929993,200.000000,200.000000,45600013
2024-07-03,199.940002,200.029007,196.760101,197.589996,197.589996,31597926
2024-07-05,198.649994,200.550003,198.169998,200.000000,200.000000,39858885
2024-07-08,200.039993,201.199997,197.960007,199.289993,199.289993,34767261
2024-07-09,199.399994,200.570007,199.044998,199.339996,199.339996,32756736
2024-07-10,199.994995,200.110001,197.690002,199.789993,199.789993,32883753
2024-07-11,200.089996,200.269897,192.860001,195.050003,195.050003,44565041
2024-07-12,194.800003,196.470001,193.830093,194.490005,194.490005,29750566
2024-07-15,194.559998,196.190002,190.830002,192.720001,192.720001,40683227
2024-07-16,195.589996,196.619995,192.240005,193.020004,193.020004,32227839
2024-07-17,191.419998,191.580002,185.990005,187.929993,187.929993,47714535
